"","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P1","P2.1","P3.1","P4.1","P5.1","P6.1","P7.1","P8.1","P9.1","P10.1","P11.1","P12.1","P13.1","P14.1","P15.1","P16.1","P17.1","P18.1","P19.1","P20.1","P21.1","P22.1","P23.1","P24.1","P25.1","P26.1","P27.1","P28.1","P29.1","P30.1","P1.1","P2","P3.2","P4.2","P5.2","P6.2","P7.2","P8.2","P9.2","P10.2","P11.2","P12.2","P13.2","P14.2","P15.2","P16.2","P17.2","P18.2","P19.2","P20.2","P21.2","P22.2","P23.2","P24.2","P25.2","P26.2","P27.2","P28.2","P29.2","P30.2","P1.2","P2.2","P3","P4.3","P5.3","P6.3","P7.3","P8.3","P9.3","P10.3","P11.3","P12.3","P13.3","P14.3","P15.3","P16.3","P17.3","P18.3","P19.3","P20.3","P21.3","P22.3","P23.3","P24.3","P25.3","P26.3","P27.3","P28.3","P29.3","P30.3"
"13",0,3.97983622837319,1.14540974891497e-05,16.3774689569162,1.98991811418659,0.0895282504164925,367.177430500139,28.8535541250963,158.53790561252,67.0658872522908,49.812629333876,5.01194548301078,1.43441790718703,18.7801657951991,76.3182729787377,10.8817920311478,138.750491255572,204.474646449331,100,303.214093260658,335.570513201436,398.008989440577,300,398.650607094965,611.821808064657,281.578060626633,529.728419487536,4.2632564145606e-14,17665,0,49.5811414738292,13.929426799306,0.400751354239219,35.7860496577902,13.929426799306,0,435.874579298576,95.5219555452823,1360.63364874711,890.445007198495,105.565205305255,195.201460050379,371.458739864059,100.422191571377,72.0250879387634,170.280525142718,94.191037119167,218.71481977637,100.000000000005,379.31523316326,466.478332697588,389.786870509258,930.635671511763,521.046121552488,300.000000000012,530.381182231639,7104.01847795125,455.387257833136,64,5.51381162949838e-12,210.606564341997,26.8638945415189,0.0911045507685913,350.695438726296,26.8638895036999,2.90743983781101,1175.47356437084,198.031914541988,7596.62866734688,1823.69524387354,148.348309041267,394.00403656732,957.481540298236,726.399161834323,204.121852739565,167.038499692402,93.964145327524,224.008838141564,100.000001312316,535.308273197596,573.23374989972,585.192437116272,1984.33884623199,788.235607100553,560.62569307163,640.877910999478,5140764.74014305,7661.89830301214,2.36084445967727e+31,0.000813428658716475,369.922066105686,119.394976443136,0.293834488397465,749.792312065209,162.177957430744,0.5453393426194,5826.75318052396,1218.72649534608,2416517.0236987,14999.2092577837,277.662055438096,3273.02337351232,1989.79124625961,2208.45306922464,506.730884496028,448.744527349291,275.686937267001,341.803495706482,100.026512571014,701.985953734417,1067.48863117395,969.550616730241,4905.88214670946,696.308395633119,780.097212831195,3478.7803046729,123010.957422661
"14",0,5.96975434255972,0.0496058305240012,12.9241788071309,2.98487717127989,0,302.874180692862,5.96974930474062,238.601871725689,54.8591991291105,40.8336906420479,41.7907382712197,120.962954295843,21.4288598707747,56.8520785789417,1.88594370872352,21.6126713171243,205.407243281752,100,310.44099853919,332.675206419839,397.757231228747,347.149354998313,403.312157659822,583.734041404447,250.629487853304,646.102069477297,0,0,0,71.5032152037905,9.94959057093291,0.205448827937062,37.3731676347422,7.95967245674638,0,1422.10792054925,69.6467289590889,3239.92321184845,3498.93441807724,123.474640177935,212.211191190866,415.594633768916,97.5131784331586,88.4913674873865,46.1628603059578,97.8133413380319,216.578997579898,100.000000000004,400.22502961686,466.089076044398,393.117964712142,1715.17377528535,543.143827593063,300.000000000274,759.033462681225,5600.36994615471,70.8462360972545,862263175900410,6.25277607468888e-13,130.997472161768,13.9294267993063,0.106622056253286,366.531328697753,10.9445496280263,1.54202855663993,2234.36340079649,154.306246620283,6021.23221632886,6144.92671691202,256.797009855202,400.201964180848,948.120901891754,237.661894519614,413.618548550588,186.927003603797,95.4971777033043,228.177539475163,100.000001932399,489.079815497856,548.745349461083,560.419165213877,1863.52795809044,620.802980735523,594.068237010117,552.887787637527,1822591.2734264,735.658680670167,1.30552563908027e+40,0.00146098012805851,330.446804304668,121.384852902115,0.931578938514235,140.880936205322,137.304180957055,0.181409869446725,3442.53879357412,1215.97321395998,10313325.1305488,11552.160215631,249.711604781683,3967.02693627535,2115.42465325395,2078.15276526748,466.491177944397,455.464452101672,338.828204631187,327.014314119879,100.024866715834,742.083974743301,1107.38085306503,918.973687069343,4946.91730105857,762.032043436111,765.963692481976,3436.84078512819,63809.2696260499
"15",0,2.98487717127989,1.90181833659153e-06,16.6550268159132,3.97983622837319,0,362.809478484211,8.95462143820146,119.946015600415,51.7375625679388,34.9243258091813,55.886515341306,1.60862876709962,40.1163877802903,20.4387540783439,45.064017748999,48.256892524073,207.206237091982,100,310.517236084966,332.193272351503,443.438496113166,300,406.816854770583,300,243.307066990353,831.386016223776,5.19975174029241e-11,0,0,105.811465558254,5.96975434255972,0.000113996438358299,38.7740689551148,5.96975434255978,0.454324018590796,366.245578520744,93.5322827506957,3240.48110392731,1002.48268278787,97.6063347841505,157.99812585037,416.412310049108,167.134955926025,104.564858147475,102.120216168473,178.593590856055,215.405296108196,100.000000000005,380.18752258095,455.763206898361,396.527252996641,1119.23677814058,538.173284499257,300.014300057102,561.396709337889,8771.35003737051,9.60146014856211,679,1.93267624126747e-12,186.814505738648,26.8638895037017,0.163489688931691,83.3447046434256,25.8689304466066,0.0895282504171746,1402.49584626232,137.568456880674,191398.658306717,3596.12999844158,182.176709991284,510.735490592195,763.448693176767,432.774889803753,294.346332318053,66.9289769479228,86.7768524436656,228.5735262709,100.000000815319,474.853129678357,546.664080994142,542.362019014885,2048.08717019408,647.087134430501,545.441483112366,862.649657841643,14840316.050374,11207.5529513264,4.20028364604569e+38,0.00067410324732009,375.360028002015,63.6773899890993,0.43456683177908,808.624567472963,88.5513379162182,0.000215372939237568,4076.06497865447,1068.08979056535,1582063.29574327,14352.0142430938,237.726193315387,2819.38017430138,3545.69980740571,1790.91799792953,425.40352016994,353.007034738304,455.478855732928,323.907386304147,100.021399236163,742.675063860634,1058.92880664277,943.622175130046,6334.30554943811,778.133064588616,657.879818934583,4442.89082433154,316944.290843374
"16",0,2.98487717127989,1.59282491267732e-05,13.7630397468625,1.98991811418659,0,3.60232401080702,1.98991811418659,615.338302715367,21.0229811612151,26.9647065281899,10.3098081120456,1.32368759509018,25.4832779489691,25.1961615328753,5.66615452049723,22.3020916432877,204.474574538026,100.344439317795,305.156319025766,334.51434686065,445.801374859258,300,456.058551090722,583.745226265944,286.679491759594,974.692390016681,1.4210854715202e-14,30,0,93.2005331814042,3.97983622837319,0.0813470007767592,35.8162206132229,8.95463151383967,0.454324018590796,1093.28232774523,73.6332639771242,2025.86749191385,590.48355690899,125.464369351873,171.792294717662,274.713226781488,50.6294448073459,165.558788251106,82.0735545264538,179.656108781628,223.079897671443,100.000000000008,379.29193407547,459.002839418191,390.28936314296,1975.6570720739,518.940524051176,483.388883045852,683.992681251076,7167.32516476085,317.361942804539,110,6.25277607468888e-13,208.518410084892,13.9294267993062,0.0241450739611082,331.175238125152,23.8790072946011,0.0895282504169472,3390.33095883512,170.08271036381,6573.20334283128,3047.74107997444,232.91858382842,506.194330794119,129.24195729384,247.661521300113,342.924794286063,144.951101934952,125.375202566082,234.799227711409,100.000003860309,469.994817299635,546.423433995119,549.343655507019,2116.82003693774,676.034693634329,519.733238335888,1191.729661192,5153608.11951466,4526.21586537914,6.2088934213739e+19,0.00126691103463372,350.523781477855,71.6370585511671,1.08513116785366,593.375272578255,93.5261080968504,1.18785641850286,4716.0369776897,1281.59970218675,2146650.65370149,12881.6974163074,367.318340386754,3835.09175515272,1479.33371772638,1905.9322554244,565.606389075216,814.542333537594,361.363105543155,323.840031620973,3286.16092909755,725.604247347888,1095.41391105046,947.078791212458,5117.89183540079,760.418282201817,747.754470012846,3127.57563978456,112572.199438794
"17",0,2.98487717127989,0.0130422960412488,13.4028857869129,3.97983622837319,0,220.741993401381,13.9293914891343,434.487481765791,109.756990104428,44.8738386102843,48.9693576074283,1.30899684442875,26.8726829182374,102.029195013342,21.5325541797158,40.7858368085278,205.68229862117,100,305.874857463152,336.419432398692,443.413063861919,300,402.761282605969,583.734041404447,294.306679118366,978.945168183883,1.4210854715202e-14,0,0,93.7987017952112,8.95463151383962,0.505599961885196,35.4791982766361,14.9243858563993,0,1671.99363040277,75.6164530292874,1412.5437170956,1145.66220074462,95.615762299145,140.80750914051,713.762381060337,79.2897543954641,210.223249283076,77.2430270204047,62.5998655955718,227.971494359035,100.000000000005,380.423614119377,461.710336123713,387.600459634949,200.000000000023,534.823276802288,300.000000001271,792.442785093537,3763.58900137931,536.555817973449,72,5.22959453519434e-12,208.957953362677,17.9092579898604,0.630701449357844,338.830254595278,27.8588485607931,0.0895282504179704,896.316432617157,156.592350495324,7782.54840092275,2980.72066224694,211.029598703653,530.163811863397,371.856705974047,240.866855628329,200.824193763553,94.5156495446356,41.2347020754637,220.446807730567,100.000001464673,457.048679209401,555.227590435782,569.019703794474,2391.22102413726,642.685751740505,626.255675009947,823.300368378955,3416173.37936124,244.881264954157,3.46102894433595e+32,0.00154309634120864,152.890098202244,82.5815306938134,1.33827876986277,854.050060574395,106.460494384375,1.99698209758321,2803.82066768662,1000.89198068352,9789651.86730154,15751.0108006882,299.59384410129,2108.90353122612,3261.9946883491,1857.14696632208,463.250182066659,730.249647437799,419.997656521876,349.849986179545,100.02073315264,812.024918266305,1133.17729178986,876.308761584407,6496.95256583859,776.486237123442,800.263114957798,3501.36343850498,56376.9423458532
"18",0,3.97983622837319,0.00691193944794577,14.3192557791358,3.97983622837319,0,3.60232401080793,0,237.084812213521,183.530037538694,52.7322555553919,22.1113184103265,121.046283437772,23.4725554886579,38.3607051677955,70.2788110174274,5.59913687079484,205.764592376238,100,302.575746289062,335.013438751433,443.438201269044,300,397.501488511798,300,291.791297636695,576.38745908889,8.5265128291212e-14,1359,0,89.8733870748348,14.9243808185803,0.413945281209749,53.008473977762,5.96975434255978,0,1146.43937651128,76.6115341857871,3219.29241041038,998.143952134664,106.519047269899,232.90234537656,570.48396094709,170.669934474266,121.612056658563,81.1780145511907,165.568749319349,216.553625637444,100.000000000005,379.203100929013,447.953576863697,387.570588788928,1130.91133679369,561.191461617344,300.000000000148,588.165754894848,6056.55641620822,86.5912607628748,344051571580,1.72803993336856e-11,146.826246121429,17.9092630276793,0.0752420280145998,66.5687855884927,24.8739764273324,2.27373675443232e-13,2404.44845999591,177.767435244041,8285.27984848596,3207.87731988634,242.868225802803,587.689127741763,500.632841755414,374.419056995768,270.728628558084,191.022896946281,119.009537321298,222.207867944614,100.000001988676,492.205876106108,548.649992945093,584.477148326677,1911.99330996984,653.609678485747,524.39744873591,1375.6107327861,3871372.0871356,2820.20210794454,4.36624443472036e+29,0.00254974380129624,348.28433955061,91.5362331762708,0.332007161273395,709.578298275225,99.4958345279761,1.63215315613797,2826.45472860356,931.895978352485,3064698.01754057,16083.6353629404,255.029376088008,2372.2087042081,2286.75058449978,1815.83641705999,431.697331162735,415.129228375563,399.831889163516,383.624005920827,100.016081129506,779.716574825694,1223.22071589258,953.223065980294,5425.69685044505,771.612009387302,703.585532987543,3725.7197003322,151159.443298852
"19",0,3.97983622837319,0.0978318492012704,11.5885202455771,1.98991811418659,0.454324018590796,3.66477845184545,2.98487717127978,406.07288213354,31.7286629944826,21.9898622475723,16.9142125251105,0.566735211225023,40.9328359074739,61.2489291927445,52.9532197765036,33.2458037788501,203.258376456793,100,305.39107371626,334.227478254843,443.380657208129,300,405.989386755146,611.821808064656,259.448488867244,583.80929396273,2.8421709430404e-14,0,0,89.7432270368303,8.95463151383962,0.134579608739614,41.3307991107727,7.95967245674638,0,722.815486196536,101.484869504608,1078.39411384535,1949.31713709221,117.504945386514,238.112594428353,458.223531193646,43.0436302668256,57.0269677805313,64.7286169129006,50.0982605617774,207.576329775691,100.000000000005,397.393440558061,442.306279002678,395.414697349783,1191.61078590861,538.97376222165,423.252962816872,661.590324034133,5914.62552619379,537.198537084813,5066,1.02318153949454e-12,160.795024274761,27.8588384851557,0.184548760199732,64.1449902757696,22.8840583131457,0.454324018601028,1951.66332582746,157.278517044842,17163.8035224929,2397.13341315857,134.418883240537,602.170564355751,727.043647923043,270.338877406043,251.075338728483,96.0490327622638,99.8940695570673,241.526697473364,100.000001090204,491.998764461654,538.877708597046,554.553413276774,1668.97461336841,751.675244040083,548.471955425996,952.460154533368,2528462.74456039,17488.9151351538,1.28970262505133e+28,0.00177634255624071,294.890573132534,114.420229021128,0.673330526211657,825.534899550478,92.5311720096296,0.55130497986579,3257.95326373869,1119.04149992238,2141514.45529316,6543.72873284327,364.094565064534,2310.12991027833,2696.23603195601,1775.94718499882,453.221537215418,361.125222810517,423.571258706496,354.756081114704,100.032665122817,749.808630557096,1159.83391586555,1027.72655020432,6153.6863745082,790.834531212976,755.365822153615,3951.24636547286,159701.446646463
"20",0,5.96975434255972,0,18.0689706420098,2.98487717127989,0.0895282504164925,553.719773414045,12.9344526287555,750.247832370245,267.507283611803,70.7423898981526,10.0905461552509,1.54370728309982,25.6186005499876,375.215924217714,76.8283502281331,28.2342526498455,203.536623025542,100,304.813293025944,329.544320371358,443.345912887686,300,395.223101462051,583.734041404447,288.465851475244,609.461248958285,0,4820,0,113.33134711634,7.95967245674632,0.0469170407104684,34.3319975410234,9.94959057093286,0,1496.067630524,115.421255651183,3031.45691263744,483.191970954172,129.291448442693,151.406088252306,304.277169175149,306.977182447462,162.614892700534,83.5020167848684,204.330753355589,211.831307831553,100.000000000005,381.44008348031,427.801055619911,393.760294660374,1490.32349622932,508.697196457191,403.285680653326,490.314465689841,7656.43995204134,13.7580601501376,5542010800,1.25055521493778e-12,200.635627535731,16.9143039705866,0.534735981436029,338.771272508972,23.87901233242,1.36297205577478,1553.41066001584,162.010860176881,11355.7989324978,2887.99725505498,216.004994516083,489.736613053308,377.27671599094,255.620648333729,278.299711230946,112.392376503787,78.1800777158578,238.90298640653,100.000004371491,493.485692865588,572.321555609105,510.763851689235,1975.17942602233,607.294422723394,536.762947300888,690.174971073737,5306214.66567315,80.7026134869628,4.38181766889957e+29,0.00255340461416154,376.874272783734,72.6320201225476,0.928644082568553,825.899985420827,125.364710500536,2.18341054244718,3701.11928440576,1218.38780867958,861316.559037548,11102.1654536851,314.808497011363,2408.36020459059,2617.10491494837,1970.04513791901,513.75543174988,432.102204657939,344.784977768947,364.13445852549,100.024503157998,753.53586518968,1062.7643423083,969.707575288037,6814.71855656029,664.615386278109,663.903032448935,4250.71180643409,85405.1760468017
"21",0,0.994959057093297,0.208948241851658,13.8695103103865,3.97983622837319,0,299.709037769326,59.6965121371136,357.040206340127,29.8165849122124,13.9293914891343,10.9572886139556,1.68904063140258,20.5924564914571,24.208164119583,6.67647688112129,29.2667745523925,200,100,302.881632292439,333.227847350624,397.835683018444,300,395.984766687189,611.821808064656,302.075735611224,430.383674396561,2.8421709430404e-14,179475151,0,94.1313060313072,8.95463151383962,5.79026391278603e-08,36.6780430284476,4.97479528546648,0,732.791717298482,89.5456414492608,1895.27575092418,2864.66228160748,126.459119076677,228.724183807806,248.581825817974,191.810100587116,75.5421106484634,153.699359246118,178.212126362173,217.482509318332,100.000000000005,370.639030699285,454.364476064553,387.170030196566,200.000000000015,524.118556767853,403.285680653326,572.771885652724,17964.2041378064,1071.15567619985,965,1.4210854715202e-12,212.77850532228,14.9243858563995,0.310493074471196,228.366721029111,24.8739713895133,0,1788.05246754801,178.866743860906,5070.91634089181,7357.02912353603,258.786663325768,551.263546957708,467.000361436769,264.028409232585,289.683664976445,131.786234865256,241.151657040238,222.344975434117,100.000000619241,490.768950875163,559.688391254473,541.047810547731,1641.35821763937,680.065593883264,523.428705631686,1686.09860438104,5516296.74546802,14763.2615019429,7.87413028466048e+43,0.00108355863403631,359.791765236531,68.6521570578242,1.07507129214457,817.483907214999,117.405073509644,1.63207602904663,2529.23537114434,1008.22281073627,1317523.42253749,12559.884520188,262.643484503285,4473.94490219069,2927.28540689891,1208.28353294804,405.17871767816,1007.27850855714,401.834407588935,315.768739250564,100.020097521945,793.725920888603,1115.39812541446,955.015464826616,6276.0935698002,802.244749268768,773.669266335911,4093.53085605761,83699.6560769874
"22",0,2.98487717127989,0.00491059822638817,13.1296866551423,1.98991811418659,0,122.368137405454,13.9293914891343,357.040206340127,108.425969161922,41.8853856302619,19.0104963890287,1.704042012944,25.6053645446091,25.9657107892501,2.84658540034161,139.745463682601,203.536623025542,100,310.899393979762,332.603641915809,397.742869469987,300,400.806563787584,583.745226265944,245.733188664991,4002388.0980845,8.5265128291212e-13,0,0,111.432350390657,13.929421761487,1.63772434689236e-05,35.97857876298,11.9395086851194,0,546.043639615631,128.348587038599,4253.73348162774,1798.42539447406,115.509776904104,243.177164578335,522.123688310041,205.875762532814,100.972694406226,167.330197252853,184.618004719406,210.686508990054,100.000000000004,378.521064259286,439.809076980482,393.821817671826,300.000000000005,539.587578805682,300.000001776378,600.960530156806,20630.16683903,5541.51836503871,512620,1.93267624126747e-12,191.146140762284,25.8689254087874,0.0496080434614896,319.767120579454,20.8941401989591,0.0895282504499164,1536.05713579446,149.330686019876,7315.8421151031,5045.21209103194,301.569803575783,408.758614477207,1237.96310200939,324.951997593756,201.172700554619,114.613015854782,107.316807413646,221.35232811314,100.000001418402,529.593262653858,539.52464348689,569.273239847113,1619.73258628619,591.676034783653,578.771613676009,926.964185841901,6098879.7369115,2425.81144664749,2.62924793486883e+37,0.0190948800293427,313.227474628232,127.354551241422,0.3719802355605,793.347348578656,88.5513852697138,4.18474320675921,1821.70167331527,1294.2841249197,1423760.90924367,14167.037226497,257.290087355632,3102.17658436249,2687.29050607606,1761.73512201896,443.160491817397,514.286978944826,273.649061052959,374.93728448688,100.025160235512,758.277519502055,1033.09165397502,973.474486384626,5406.02525308261,771.977486265487,784.600597431941,3472.68879993064,111139.558489844
"23",0,0.994959057093297,0.0244106306311096,12.8049381092054,4.97479528546648,1.72774666803298,126.842534756845,52.7321947823516,516.169818407773,135.179426959757,33.9267167635157,43.206353914514,271.493753967625,39.1914759068309,46.570301429859,29.0019194753995,145.362141859023,206.222487511949,100,303.798302072453,332.140065623164,443.387623140664,300,395.053184481718,300,268.536355409454,703.575168185716,2.8421709430404e-14,0,0,90.4671889700442,9.94959057093291,0.00172822186164012,33.5846091601919,5.96975434255978,0,939.821300700742,141.290003334804,1659.13088348469,1639.64790528242,109.545637436234,375.80150580786,172.547036828766,81.5356233235202,89.9166073159356,175.967325073113,67.3927448876748,221.765612978887,100.000000000006,397.633013267438,473.779168888364,427.155423480612,1519.3972351018,521.74848192644,300.000000000435,707.176333468899,17074.4432853615,59.628661172815,6876,1.13686837721616e-13,153.335705880864,37.8084240182687,0.0178590667779872,342.083248303964,16.914298932767,0.0895282504184252,355.770508418533,135.451013459483,5196.96220467863,3321.77943864961,228.937086032491,914.482647284618,1024.18562134484,356.779357602077,311.483174585718,86.5454067094877,66.6857321047773,227.381092165773,100.000001066598,515.858259024478,543.391373085907,552.69796599233,1510.22286420743,722.774681602654,527.214430540512,1050.23652264367,2353208.17122242,8975.76470448623,1.96188871829905e+31,0.00105364173953149,361.398212652081,71.6370341293064,0.17485396516463,819.870147202577,108.45043052271,0.269172376716938,3592.18362895017,1075.24384835601,2176310.43273765,17186.4439485338,296.711742933853,3097.95299824703,3240.41970609408,1707.55650405957,369.836215877978,699.508968607848,276.981324517389,344.521596203258,5232.29737349913,781.172044602431,1104.22208870079,958.186140190016,4858.28558297225,743.483286673732,819.682535001441,2676.84030648606,85412.1062480899
"24",0,5.96975434255972,0.847114287574982,10.8671697508792,4.97479024764743,0.454324018590796,613.62904539123,3.97983119055402,129.611289698612,68.8749419097919,40.8940908864561,4.99961465570641,119.15664374745,38.6391008262101,220.985254387927,25.1351401769134,21.9899170804872,202.992179800309,100,303.214093260658,100,398.321100144143,200.000000000002,400.994876954372,583.745226265944,263.874898830571,1006.77461072327,0,0,0,114.808371791957,10.9445496280262,0.0150157374256423,37.7055748958232,6.96471339965308,3.81608787498828,712.776629330019,97.3469064598612,2087.35294194367,4105.6590024598,62.7758980111712,316.284266609781,289.833590534508,165.692639077211,94.155348812372,135.763452426829,165.967816978407,214.821133074861,100.000000000004,388.765189016087,441.460995766989,386.97945406857,1268.2557245522,526.919796710533,448.455342770311,465.660218103789,5751.95848425564,442.307463493271,1540788,2.61479726759717e-12,181.10913723589,25.8689354844256,0.0123705003929899,219.212459942394,17.9092579898602,1.13686837721616e-13,1786.39478767584,97.5592795452662,8066.73825636115,2243.61995300554,167.252871524852,513.710394448606,910.869001973361,327.104694285973,402.443163278711,117.772899483455,114.738763450632,229.866663017462,100.000001751511,511.942832682941,562.285754901073,531.552508087558,1321.51011634413,702.581922585523,569.868004919267,1045.10370034312,2252554.80349338,1386.82835557091,1.88916277738781e+34,0.00109870623140296,420.357572127139,129.344530463887,0.3262056792164,835.382515339438,96.5109469413862,1.20344433714354,3041.96084015611,1162.17007645779,1576979.73055743,12580.3023233681,185.675647763086,3341.65431806257,1690.56425169414,973.334489727886,532.867709215193,724.751221178178,372.298438973939,318.353913106739,100.027160615978,693.635773199457,1126.46790358666,1021.02283130097,5279.35794843026,703.910409577711,769.206561381709,4541.70690057243,197383.963278431
"25",0,0.994959057093297,0.0985780276142805,17.8721610249208,6.96471339965308,0,354.198536914437,17.9092226796886,338.709582248338,576.348277969917,25.9483696664686,9.33600480943528,0.559349093771516,42.1428105607124,22.4562035328975,62.0349616941887,60.1030824180743,206.01187724172,100,311.554913363621,100,397.742869469987,200.000000000001,399.703700824116,583.734041404447,267.912923118498,741.468944304279,6.25277607468888e-13,483,0,117.984034599642,8.95463151383962,0.0617447077398765,36.9680700467068,13.929426799306,0,711.375367388468,125.36334409478,2078.6573721512,658.19236698844,119.489926639598,268.860346940355,269.687837930115,107.973326006494,252.25942575897,58.4631087354867,147.238593547133,210.424016568472,100.000000000004,367.676036439093,436.395225135052,387.507293202138,1376.56414104736,553.509283486241,418.74129876724,624.555863090491,5465.27707887254,221.191453995263,47112,1.53477230924182e-12,121.131936839247,19.8991811418658,0.0822013490512745,347.939813898262,22.8840583131458,0.998176287609795,1474.81843082668,166.969841902018,20764.5576131312,6949.7508945247,180.186621308517,397.192693100442,370.951369961358,211.85222940352,343.277338179864,74.8129911360368,82.7893808723184,227.838363555431,100.000001443079,460.447759007341,535.922023415553,587.599037719031,1622.66530703466,647.556372639699,520.811634058806,1334.08860224462,8834448.89585918,3182.6636527033,8.5225441148667e+30,0.000601705556903198,475.317734544822,92.5311413032433,1.25007472383925,780.938981752505,114.420219302095,0.579816861991731,3850.84606978037,1163.95788508632,2246773.20684123,14238.3899895976,310.009087016958,3253.4603256097,2499.75192251642,1748.07938261343,454.140365913633,431.909022304618,573.003053456765,360.913904748963,100.016845366411,698.524316899233,1087.16590090973,963.011404873831,6024.23776589829,677.95655445771,823.691474831661,3708.59634106417,125692.534755515
